sale_id,title,genre,city,price,quantity,rating,payment_type,sale_date
242550,Book 1543,Sci-Fi,Pune,450.03,3,2.4,COD,2025-02-16
242551,Book 3422,Mystery,Pune,1155.41,1,3.8,UPI,2025-09-23
242552,Book 3518,Children,Delhi,999.8,2,3.9,Card,2025-03-22
242553,Book 3665,Sci-Fi,Delhi,1407.81,3,2.5,Card,2025-11-30
242554,Book 1052,Romance,Hyderabad,837.38,3,3.2,UPI,2025-11-21
242555,Book 2935,Biography,Chennai,1410.35,4,3.2,NetBanking,2025-09-14
242556,Book 849,Romance,Pune,772.04,5,3.2,UPI,2025-10-02
242557,Book 2485,Mystery,Hyderabad,687.25,3,1.7,UPI,2025-12-03
242558,Book 2179,Sci-Fi,Mumbai,357.45,1,1.6,NetBanking,2025-12-23
242559,Book 3644,Mystery,Chennai,898.93,1,1.1,NetBanking,2025-12-06
242560,Book 819,Biography,Delhi,564.06,3,2.2,COD,2025-03-30
242561,Book 2303,Fiction,Pune,205.47,1,1.8,COD,2025-09-05
242562,Book 866,History,Bengaluru,1004.18,3,4.9,NetBanking,2025-05-27
242563,Book 2042,Fiction,Bengaluru,1307.26,5,3.1,COD,2025-07-18
242564,Book 775,Biography,Delhi,270.54,2,1.5,NetBanking,2025-05-06
242565,Book 1819,Sci-Fi,Mumbai,337.87,5,5.0,COD,2025-01-16
242566,Book 1320,Biography,Pune,865.63,1,4.0,Card,2025-04-14
242567,Book 243,Children,Bengaluru,1467.77,5,2.0,UPI,2025-10-30
242568,Book 1967,Self-Help,Chennai,628.2,1,2.2,UPI,2025-11-28
242569,Book 3241,Sci-Fi,Chennai,902.34,1,4.5,COD,2025-01-16
242570,Book 2276,Children,Bengaluru,1388.07,1,3.6,NetBanking,2025-02-11
242571,Book 2719,Biography,Bengaluru,441.59,5,1.9,UPI,2025-08-14
242572,Book 3548,Biography,Delhi,715.74,3,3.4,NetBanking,2025-12-22
242573,Book 3713,Children,Chennai,429.79,4,3.3,Card,2025-08-26
242574,Book 655,Sci-Fi,Bengaluru,867.16,5,2.3,COD,2025-02-02
242575,Book 3915,Self-Help,Mumbai,637.8,2,2.2,COD,2025-08-25
242576,Book 472,Biography,Mumbai,1242.13,5,3.2,UPI,2025-10-12
242577,Book 1655,Biography,Pune,450.83,1,3.8,COD,2025-08-06
242578,Book 3342,Sci-Fi,Delhi,678.6,1,2.0,NetBanking,2025-01-16
242579,Book 1708,History,Mumbai,496.0,1,2.8,NetBanking,2025-11-21
242580,Book 770,Sci-Fi,Bengaluru,147.01,4,4.6,Card,2025-04-25
242581,Book 2621,Romance,Chennai,739.2,5,3.1,NetBanking,2025-08-05
242582,Book 404,Children,Mumbai,686.57,4,2.8,COD,2025-06-19
242583,Book 2216,Self-Help,Hyderabad,1091.41,2,1.5,COD,2025-01-07
242584,Book 1550,History,Delhi,794.91,5,2.1,Card,2025-01-29
242585,Book 1131,Fiction,Bengaluru,987.46,2,1.7,Card,2025-06-07
242586,Book 653,Mystery,Bengaluru,491.78,3,4.9,UPI,2025-02-15
242587,Book 3720,Self-Help,Hyderabad,895.21,2,3.6,COD,2025-03-15
242588,Book 3241,Romance,Mumbai,626.07,1,2.6,Card,2025-08-20
242589,Book 1355,Biography,Pune,1236.13,3,3.1,COD,2025-05-30
242590,Book 1600,Sci-Fi,Mumbai,274.57,4,4.6,UPI,2025-02-10
242591,Book 2218,Self-Help,Mumbai,1106.48,3,3.6,Card,2025-12-28
242592,Book 1830,Self-Help,Pune,1154.43,2,2.0,COD,2025-12-06
242593,Book 2172,Biography,Delhi,438.68,5,4.1,COD,2025-09-27
242594,Book 174,Fiction,Bengaluru,1482.48,1,3.0,NetBanking,2025-03-01
242595,Book 2314,History,Hyderabad,963.9,1,4.3,COD,2025-08-07
242596,Book 3094,Children,Chennai,701.07,2,2.8,NetBanking,2025-09-22
242597,Book 3845,Fiction,Delhi,117.97,5,3.5,UPI,2025-05-11
242598,Book 3979,Romance,Mumbai,263.06,1,4.0,NetBanking,2025-10-22
242599,Book 3188,Mystery,Pune,669.86,5,2.0,NetBanking,2025-10-05
242600,Book 32,Self-Help,Bengaluru,176.93,1,4.9,Card,2025-05-16
242601,Book 287,Romance,Bengaluru,298.78,2,4.0,COD,2025-02-28
242602,Book 2589,Mystery,Hyderabad,1460.81,1,4.8,COD,2025-12-08
242603,Book 2858,History,Chennai,174.62,1,4.8,NetBanking,2025-05-22
242604,Book 3028,Self-Help,Pune,609.51,4,2.2,UPI,2025-06-03
242605,Book 3277,Self-Help,Hyderabad,1424.54,5,3.2,Card,2025-10-20
242606,Book 354,Children,Hyderabad,546.96,1,4.7,UPI,2025-04-23
242607,Book 520,Romance,Pune,1442.41,2,2.8,NetBanking,2025-11-08
242608,Book 1985,History,Delhi,221.63,3,4.9,NetBanking,2025-09-18
242609,Book 924,History,Pune,513.3,3,4.9,NetBanking,2025-08-24
242610,Book 894,Sci-Fi,Delhi,1049.41,1,2.9,Card,2025-05-06
242611,Book 3127,Romance,Mumbai,610.76,2,3.7,Card,2025-12-29
242612,Book 2274,Children,Bengaluru,909.56,1,4.6,Card,2025-09-26
242613,Book 2214,Romance,Chennai,1304.39,5,4.4,UPI,2025-05-11
242614,Book 1461,Sci-Fi,Bengaluru,1281.06,3,3.7,UPI,2025-03-28
242615,Book 2134,Mystery,Hyderabad,570.09,3,2.6,Card,2025-06-24
242616,Book 1463,Children,Hyderabad,790.67,3,2.8,UPI,2025-03-28
242617,Book 519,Romance,Pune,159.67,4,3.7,UPI,2025-04-24
242618,Book 3719,Sci-Fi,Chennai,477.05,2,1.5,UPI,2025-05-12
242619,Book 1648,Biography,Chennai,424.97,2,3.3,UPI,2025-03-10
242620,Book 3675,Sci-Fi,Mumbai,952.09,4,4.9,NetBanking,2025-09-03
242621,Book 368,Self-Help,Hyderabad,355.22,5,1.1,NetBanking,2025-02-08
242622,Book 3212,Self-Help,Bengaluru,687.2,4,4.4,UPI,2025-12-04
242623,Book 647,Romance,Delhi,1328.38,2,2.3,COD,2025-07-23
242624,Book 3473,Mystery,Bengaluru,862.99,2,1.3,Card,2025-10-08
242625,Book 2861,Children,Mumbai,207.67,3,4.2,COD,2025-12-29
242626,Book 2249,Biography,Mumbai,1353.39,5,2.3,COD,2025-05-10
242627,Book 3033,Sci-Fi,Bengaluru,359.58,3,4.9,UPI,2025-12-31
242628,Book 525,Sci-Fi,Mumbai,317.74,2,2.4,COD,2025-06-05
242629,Book 2722,History,Hyderabad,179.72,4,4.5,COD,2025-10-12
242630,Book 2054,Children,Mumbai,164.09,2,1.1,COD,2025-07-07
242631,Book 2083,Children,Mumbai,585.03,5,4.0,UPI,2025-09-06
242632,Book 1869,Children,Pune,790.37,4,3.3,UPI,2025-01-27
242633,Book 2422,Romance,Pune,624.75,1,1.7,COD,2025-04-04
242634,Book 721,Children,Mumbai,245.02,3,4.7,COD,2025-07-01
242635,Book 3540,History,Bengaluru,627.88,1,1.3,UPI,2025-10-19
242636,Book 367,Fiction,Pune,1371.37,3,1.4,NetBanking,2025-06-22
242637,Book 790,History,Hyderabad,1094.93,3,1.6,COD,2025-12-28
242638,Book 2016,Biography,Delhi,624.53,5,3.6,COD,2025-08-07
242639,Book 24,Romance,Pune,543.0,2,2.5,UPI,2025-01-06
242640,Book 2027,Fiction,Mumbai,1402.7,4,3.8,UPI,2025-11-01
242641,Book 2115,Romance,Bengaluru,1264.28,2,5.0,NetBanking,2025-05-15
242642,Book 1786,History,Hyderabad,475.76,3,1.1,Card,2025-12-05
242643,Book 1641,Biography,Mumbai,1229.78,3,2.2,COD,2025-09-16
242644,Book 1382,Self-Help,Delhi,546.06,2,2.5,Card,2025-11-20
242645,Book 3067,Mystery,Bengaluru,1489.49,2,2.7,UPI,2025-05-15
242646,Book 1682,Fiction,Mumbai,761.25,1,1.2,UPI,2025-07-18
242647,Book 2930,Fiction,Bengaluru,1438.9,5,3.4,Card,2025-05-08
242648,Book 1866,Fiction,Mumbai,1103.08,3,4.5,Card,2025-12-11
242649,Book 437,Romance,Bengaluru,1279.76,5,1.1,NetBanking,2025-02-17
242650,Book 1281,Sci-Fi,Pune,617.39,2,1.4,COD,2025-12-25
242651,Book 1512,Romance,Pune,745.09,2,2.1,NetBanking,2025-07-10
242652,Book 3329,History,Delhi,407.74,5,4.3,COD,2025-02-09
242653,Book 398,Mystery,Hyderabad,1310.97,1,3.9,NetBanking,2025-07-16
242654,Book 2327,History,Mumbai,739.61,2,2.4,COD,2025-02-18
242655,Book 3714,Mystery,Mumbai,480.86,1,4.3,UPI,2025-04-25
242656,Book 2541,History,Chennai,581.79,2,1.6,COD,2025-08-10
242657,Book 3927,History,Delhi,284.13,1,4.2,Card,2025-04-07
242658,Book 1708,Children,Delhi,1200.28,1,3.3,Card,2025-10-19
242659,Book 1375,Fiction,Hyderabad,467.65,5,1.9,COD,2025-06-25
242660,Book 948,Children,Pune,1115.44,5,3.6,NetBanking,2025-08-12
242661,Book 3156,Romance,Mumbai,405.56,5,3.0,Card,2025-07-09
242662,Book 252,History,Pune,1387.06,4,2.0,COD,2025-06-28
242663,Book 3873,Children,Hyderabad,266.96,4,4.1,Card,2025-07-01
242664,Book 3901,History,Bengaluru,735.96,3,4.7,NetBanking,2025-08-16
242665,Book 2374,History,Hyderabad,1362.47,1,2.3,Card,2025-10-29
242666,Book 822,Biography,Bengaluru,414.84,3,2.0,COD,2025-04-21
242667,Book 1348,History,Hyderabad,377.5,3,3.0,NetBanking,2025-01-31
242668,Book 3828,Romance,Chennai,860.83,1,1.0,UPI,2025-09-13
242669,Book 1403,Mystery,Delhi,1197.05,4,2.8,NetBanking,2025-05-17
242670,Book 3671,Sci-Fi,Bengaluru,548.39,1,1.3,UPI,2025-12-05
242671,Book 2088,Romance,Pune,1460.11,4,2.3,NetBanking,2025-07-14
242672,Book 977,Romance,Mumbai,389.38,1,2.8,UPI,2025-12-05
242673,Book 1213,Biography,Pune,115.79,5,4.5,NetBanking,2025-12-17
242674,Book 2244,Mystery,Chennai,762.36,1,1.4,COD,2025-10-26
242675,Book 1331,Biography,Pune,1371.61,5,2.6,Card,2025-10-24
242676,Book 387,Fiction,Pune,1112.8,5,1.3,Card,2025-08-07
242677,Book 3637,Children,Mumbai,965.34,5,3.7,COD,2025-11-05
242678,Book 1490,Sci-Fi,Chennai,814.22,4,4.0,Card,2025-05-20
242679,Book 2107,Children,Pune,795.29,1,2.3,COD,2025-07-27
242680,Book 3307,Mystery,Hyderabad,1233.07,1,1.5,UPI,2025-07-04
242681,Book 1264,Biography,Bengaluru,1470.93,4,3.5,COD,2025-09-21
242682,Book 3054,Self-Help,Pune,1186.42,5,3.0,UPI,2025-04-09
242683,Book 2986,Self-Help,Pune,1284.56,2,1.7,Card,2025-04-28
242684,Book 2064,Sci-Fi,Mumbai,1135.55,4,3.6,NetBanking,2025-07-26
242685,Book 867,Sci-Fi,Pune,761.4,4,3.7,UPI,2025-09-21
242686,Book 2175,Romance,Bengaluru,384.8,2,1.4,Card,2025-12-04
242687,Book 3178,Romance,Pune,914.09,2,1.8,Card,2025-12-07
242688,Book 2102,Sci-Fi,Pune,1136.75,5,4.7,UPI,2025-08-04
242689,Book 2978,Sci-Fi,Mumbai,566.4,3,4.3,UPI,2025-12-27
242690,Book 3425,Romance,Bengaluru,820.36,5,2.2,Card,2025-07-04
242691,Book 212,Mystery,Bengaluru,416.42,5,2.7,NetBanking,2025-07-01
242692,Book 2783,Mystery,Chennai,1281.61,1,3.2,COD,2025-07-05
242693,Book 821,Self-Help,Bengaluru,429.13,3,2.3,UPI,2025-10-26
242694,Book 3350,Fiction,Bengaluru,746.43,2,3.2,COD,2025-01-17
242695,Book 1115,Children,Hyderabad,1116.39,2,3.2,NetBanking,2025-08-24
242696,Book 821,Self-Help,Chennai,959.52,1,1.8,NetBanking,2025-08-15
242697,Book 877,Sci-Fi,Delhi,878.64,3,4.5,Card,2025-08-28
242698,Book 3820,Fiction,Mumbai,670.91,1,1.2,COD,2025-07-07
242699,Book 725,Sci-Fi,Mumbai,684.85,1,2.3,COD,2025-01-31
242700,Book 1885,Children,Pune,1142.84,3,2.5,UPI,2025-09-22
242701,Book 998,Fiction,Hyderabad,181.75,2,1.8,NetBanking,2025-01-26
242702,Book 3246,Self-Help,Bengaluru,808.6,5,5.0,COD,2025-04-01
242703,Book 3073,Sci-Fi,Bengaluru,885.0,3,3.7,Card,2025-02-12
242704,Book 2566,Sci-Fi,Bengaluru,979.38,2,4.1,Card,2025-06-04
242705,Book 2548,Mystery,Pune,642.38,2,1.5,UPI,2025-08-23
242706,Book 1891,Romance,Bengaluru,1115.54,2,4.5,UPI,2025-10-17
242707,Book 3210,Mystery,Pune,500.54,5,4.7,Card,2025-08-29
242708,Book 1136,Mystery,Bengaluru,1382.39,5,4.9,UPI,2025-06-14
242709,Book 3608,Mystery,Pune,527.44,4,1.3,NetBanking,2025-11-09
242710,Book 1741,History,Pune,1128.7,4,1.9,UPI,2025-12-10
242711,Book 379,Mystery,Pune,968.27,1,3.3,NetBanking,2025-11-24
242712,Book 2866,Mystery,Delhi,205.55,3,1.6,UPI,2025-07-11
242713,Book 3140,Biography,Delhi,1172.89,5,2.9,UPI,2025-12-11
242714,Book 22,Fiction,Chennai,590.5,2,1.8,NetBanking,2025-08-28
242715,Book 2170,History,Chennai,1008.27,4,1.4,Card,2025-08-18
242716,Book 2829,History,Hyderabad,1201.35,3,2.4,Card,2025-02-08
242717,Book 3784,Self-Help,Mumbai,1484.33,5,1.8,UPI,2025-10-21
242718,Book 1196,Self-Help,Bengaluru,1257.15,5,4.6,NetBanking,2025-06-04
242719,Book 2051,Sci-Fi,Mumbai,889.53,3,1.5,COD,2025-03-02
242720,Book 187,Children,Hyderabad,287.53,1,2.6,NetBanking,2025-04-14
242721,Book 1186,Self-Help,Hyderabad,1496.24,1,4.9,UPI,2025-07-01
242722,Book 389,Children,Hyderabad,1345.47,4,3.9,NetBanking,2025-02-10
242723,Book 168,Children,Delhi,407.83,1,1.1,UPI,2025-12-08
242724,Book 3582,Romance,Bengaluru,484.31,2,1.5,UPI,2025-10-17
242725,Book 3397,Sci-Fi,Chennai,608.12,1,2.2,UPI,2025-03-05
242726,Book 579,Self-Help,Mumbai,368.59,3,1.6,Card,2025-11-10
242727,Book 3119,History,Pune,600.54,1,4.6,NetBanking,2025-06-04
242728,Book 2724,Fiction,Mumbai,1497.08,3,2.9,NetBanking,2025-11-02
242729,Book 1946,Mystery,Delhi,369.79,1,3.1,UPI,2025-07-04
242730,Book 3629,Romance,Hyderabad,397.92,4,1.6,Card,2025-04-26
242731,Book 3193,Romance,Delhi,568.3,4,2.6,NetBanking,2025-03-30
242732,Book 1091,History,Pune,153.61,5,1.6,Card,2025-01-29
242733,Book 2156,Sci-Fi,Chennai,788.01,5,1.7,COD,2025-10-28
242734,Book 3245,Self-Help,Pune,110.2,4,4.6,Card,2025-07-26
242735,Book 3821,Children,Delhi,511.67,2,4.1,Card,2025-02-08
242736,Book 2288,Sci-Fi,Bengaluru,871.62,1,4.3,NetBanking,2025-12-04
242737,Book 1993,Self-Help,Bengaluru,1408.36,5,3.2,UPI,2025-10-26
242738,Book 3018,Romance,Pune,665.05,4,4.7,Card,2025-06-30
242739,Book 2247,Biography,Delhi,1430.04,3,3.0,COD,2025-04-13
242740,Book 217,Mystery,Hyderabad,588.65,5,1.9,COD,2025-09-16
242741,Book 1210,Biography,Chennai,935.05,2,4.0,UPI,2025-08-03
242742,Book 2266,Sci-Fi,Hyderabad,271.13,2,4.6,Card,2025-09-26
242743,Book 2123,Sci-Fi,Delhi,545.36,5,1.4,COD,2025-07-04
242744,Book 1898,Biography,Bengaluru,1327.34,4,3.9,Card,2025-06-26
242745,Book 2220,Romance,Chennai,741.31,2,2.6,UPI,2025-11-30
242746,Book 248,History,Pune,1045.21,5,3.7,UPI,2025-08-31
242747,Book 1504,Romance,Mumbai,555.91,2,2.6,UPI,2025-11-07
242748,Book 3552,Children,Chennai,457.82,4,1.2,UPI,2025-10-28
242749,Book 3498,Romance,Mumbai,580.32,2,2.8,UPI,2025-03-26
242750,Book 501,Sci-Fi,Pune,1124.34,4,3.8,Card,2025-02-16
242751,Book 2536,Fiction,Mumbai,550.88,4,3.0,UPI,2025-10-08
242752,Book 1594,Biography,Delhi,351.53,5,2.3,UPI,2025-04-15
242753,Book 159,Children,Delhi,654.44,3,1.2,NetBanking,2025-07-01
242754,Book 3494,Mystery,Hyderabad,857.77,2,1.9,NetBanking,2025-08-05
242755,Book 2546,Biography,Mumbai,1439.15,3,1.1,Card,2025-03-10
242756,Book 465,Biography,Delhi,676.74,3,3.6,Card,2025-07-17
242757,Book 3514,Sci-Fi,Pune,1280.93,4,2.5,COD,2025-07-02
242758,Book 1942,Sci-Fi,Mumbai,719.74,1,1.7,Card,2025-06-07
242759,Book 3306,Biography,Bengaluru,913.09,3,1.2,Card,2025-03-20
242760,Book 949,Mystery,Chennai,695.59,5,3.0,COD,2025-05-15
242761,Book 3719,Fiction,Delhi,1044.14,5,1.5,COD,2025-11-08
242762,Book 471,Romance,Bengaluru,1059.57,4,1.8,COD,2025-10-05
242763,Book 3451,Mystery,Bengaluru,576.03,4,3.7,Card,2025-04-19
242764,Book 2191,Children,Pune,1397.78,3,1.9,UPI,2025-09-17
242765,Book 3278,Romance,Mumbai,1161.61,4,3.0,NetBanking,2025-01-11
242766,Book 309,Children,Delhi,392.62,5,1.0,UPI,2025-03-24
242767,Book 1121,Children,Mumbai,467.89,4,4.5,NetBanking,2025-10-07
242768,Book 700,Self-Help,Bengaluru,737.05,2,3.4,NetBanking,2025-11-20
242769,Book 1022,Biography,Bengaluru,1260.35,2,1.4,Card,2025-10-31
242770,Book 1534,Children,Delhi,203.64,2,3.4,NetBanking,2025-12-21
242771,Book 1521,Biography,Bengaluru,178.72,3,3.8,COD,2025-11-20
242772,Book 848,Romance,Bengaluru,1302.23,1,1.7,Card,2025-07-03
242773,Book 2124,History,Mumbai,363.48,4,4.3,NetBanking,2025-10-22
242774,Book 2347,Mystery,Mumbai,816.27,2,3.0,COD,2025-10-01
242775,Book 3056,Biography,Pune,1069.7,2,1.1,COD,2025-02-06
242776,Book 1766,Romance,Mumbai,925.3,3,2.3,NetBanking,2025-09-14
242777,Book 170,Biography,Hyderabad,1183.42,5,3.0,NetBanking,2025-04-11
242778,Book 1469,Romance,Chennai,616.85,1,4.8,Card,2025-02-03
242779,Book 2979,Biography,Pune,550.66,1,1.4,NetBanking,2025-02-01
242780,Book 1956,Mystery,Chennai,921.9,3,4.5,NetBanking,2025-10-18
242781,Book 3129,Mystery,Mumbai,365.8,2,4.8,NetBanking,2025-04-04
242782,Book 17,Children,Hyderabad,389.32,1,1.4,NetBanking,2025-03-27
242783,Book 1733,History,Pune,771.33,2,2.2,Card,2025-09-25
242784,Book 877,Sci-Fi,Delhi,227.18,2,1.4,COD,2025-03-09
242785,Book 3666,Children,Bengaluru,989.87,5,2.3,Card,2025-11-15
242786,Book 938,Fiction,Bengaluru,784.2,5,3.1,Card,2025-01-06
242787,Book 3260,Fiction,Hyderabad,837.07,5,1.7,Card,2025-12-22
242788,Book 2819,Biography,Pune,621.26,5,4.7,UPI,2025-04-11
242789,Book 430,Mystery,Pune,1210.53,1,2.0,Card,2025-10-11
242790,Book 733,Biography,Bengaluru,360.25,4,3.1,Card,2025-05-09
242791,Book 3853,Fiction,Pune,331.48,1,2.7,NetBanking,2025-05-01
242792,Book 356,Children,Mumbai,1026.27,4,4.9,UPI,2025-05-23
242793,Book 132,Mystery,Pune,496.04,4,2.2,UPI,2025-03-01
242794,Book 1499,Self-Help,Bengaluru,1479.1,4,3.6,NetBanking,2025-07-05
242795,Book 3730,Children,Pune,867.46,2,1.4,NetBanking,2025-08-22
242796,Book 485,Fiction,Hyderabad,944.51,3,4.1,COD,2025-06-30
242797,Book 2670,Self-Help,Pune,117.84,2,4.6,UPI,2025-09-29
242798,Book 344,Fiction,Hyderabad,1236.97,3,2.8,Card,2025-05-21
242799,Book 653,Self-Help,Chennai,737.48,2,1.8,Card,2025-06-01
242800,Book 746,Fiction,Delhi,1206.1,3,1.5,UPI,2025-08-13
242801,Book 3800,Biography,Hyderabad,665.71,4,2.2,Card,2025-05-24
242802,Book 2796,Children,Mumbai,1079.58,3,4.6,COD,2025-11-05
242803,Book 3973,Biography,Mumbai,1064.54,4,3.6,NetBanking,2025-03-28
242804,Book 3097,Sci-Fi,Hyderabad,529.54,5,1.2,NetBanking,2025-01-21
242805,Book 3971,Fiction,Delhi,922.02,1,4.8,COD,2025-08-06
242806,Book 3505,Biography,Pune,448.51,5,2.6,NetBanking,2025-06-27
242807,Book 2702,History,Hyderabad,1459.67,4,5.0,Card,2025-08-06
242808,Book 557,Children,Pune,503.03,1,1.9,UPI,2025-01-08
242809,Book 1658,Fiction,Mumbai,1090.35,4,2.3,UPI,2025-12-15
242810,Book 2154,Children,Bengaluru,198.28,2,5.0,COD,2025-06-28
242811,Book 608,Biography,Mumbai,1085.15,1,2.1,Card,2025-04-30
242812,Book 2683,History,Bengaluru,259.55,2,3.3,UPI,2025-01-19
242813,Book 2532,Sci-Fi,Mumbai,613.53,1,1.5,UPI,2025-02-18
242814,Book 186,Fiction,Chennai,865.11,2,4.9,UPI,2025-04-05
242815,Book 2753,Biography,Pune,541.39,3,3.2,COD,2025-07-22
242816,Book 3807,Fiction,Pune,548.52,2,1.6,Card,2025-04-21
242817,Book 2911,Fiction,Hyderabad,948.04,3,4.7,COD,2025-08-15
242818,Book 1710,Biography,Chennai,191.8,2,3.5,COD,2025-05-28
242819,Book 1953,Mystery,Mumbai,1300.47,2,4.1,UPI,2025-11-09
242820,Book 2662,Self-Help,Chennai,572.03,4,2.9,COD,2025-12-28
242821,Book 2822,Romance,Hyderabad,1110.01,4,1.8,Card,2025-11-07
242822,Book 3092,Fiction,Pune,1348.81,2,1.3,Card,2025-09-29
242823,Book 3785,Biography,Hyderabad,1028.97,4,3.1,Card,2025-11-22
242824,Book 603,Self-Help,Hyderabad,801.13,1,3.2,NetBanking,2025-11-08
242825,Book 2439,Sci-Fi,Hyderabad,237.89,5,1.1,UPI,2025-03-07
242826,Book 86,Romance,Mumbai,1414.5,4,2.0,UPI,2025-11-30
242827,Book 3779,Fiction,Hyderabad,714.18,1,3.5,COD,2025-09-06
242828,Book 399,Biography,Delhi,697.46,1,3.4,UPI,2025-04-17
242829,Book 3334,Biography,Mumbai,1417.08,2,1.3,COD,2025-11-27
242830,Book 1328,Children,Hyderabad,1325.82,1,1.4,COD,2025-01-26
242831,Book 3505,Sci-Fi,Mumbai,1195.85,3,3.1,COD,2025-02-20
242832,Book 430,Self-Help,Pune,1423.08,4,1.4,UPI,2025-03-30
242833,Book 3719,History,Delhi,218.57,1,4.2,NetBanking,2025-03-26
242834,Book 967,Self-Help,Hyderabad,982.76,3,3.8,Card,2025-12-12
242835,Book 3828,Sci-Fi,Delhi,823.5,4,4.0,NetBanking,2025-05-16
242836,Book 511,Romance,Pune,872.93,2,4.5,Card,2025-09-24
242837,Book 1972,Mystery,Chennai,1113.75,1,2.1,NetBanking,2025-01-28
242838,Book 3328,History,Pune,926.33,1,3.8,COD,2025-08-08
242839,Book 3689,History,Pune,123.79,4,4.5,UPI,2025-04-24
242840,Book 1469,Romance,Chennai,1327.66,3,1.6,Card,2025-12-22
242841,Book 2600,Sci-Fi,Chennai,389.63,5,4.6,UPI,2025-12-16
242842,Book 3453,Self-Help,Pune,412.98,5,1.2,UPI,2025-06-07
242843,Book 2474,Self-Help,Chennai,1488.69,3,2.7,UPI,2025-09-26
242844,Book 3008,Fiction,Chennai,793.88,5,3.3,Card,2025-10-22
242845,Book 2820,Children,Mumbai,1472.51,2,1.1,Card,2025-02-13
242846,Book 3837,Sci-Fi,Hyderabad,378.25,1,2.4,NetBanking,2025-07-10
242847,Book 284,History,Delhi,1456.15,4,4.7,NetBanking,2025-11-06
242848,Book 1537,Biography,Delhi,1103.41,3,4.0,UPI,2025-11-01
242849,Book 162,Children,Chennai,896.9,4,2.5,Card,2025-07-22
242850,Book 2563,Children,Delhi,1492.08,1,4.9,NetBanking,2025-11-11
242851,Book 879,Sci-Fi,Bengaluru,1264.27,3,1.8,Card,2025-02-04
242852,Book 3014,Sci-Fi,Mumbai,376.61,2,4.4,NetBanking,2025-02-10
242853,Book 2535,Romance,Chennai,1374.77,3,1.1,Card,2025-11-13
242854,Book 2007,History,Pune,521.96,2,4.5,COD,2025-06-05
242855,Book 3071,Mystery,Bengaluru,139.41,3,4.3,NetBanking,2025-06-27
242856,Book 2272,Mystery,Delhi,1131.99,3,1.1,UPI,2025-05-11
242857,Book 207,Romance,Chennai,558.31,4,2.9,NetBanking,2025-12-31
242858,Book 913,History,Mumbai,1260.46,1,2.3,UPI,2025-08-26
242859,Book 1366,History,Chennai,231.66,5,2.6,UPI,2025-07-28
242860,Book 3387,Mystery,Mumbai,429.47,3,4.8,COD,2025-05-27
242861,Book 897,Children,Hyderabad,246.25,5,4.9,NetBanking,2025-01-17
242862,Book 1843,Self-Help,Bengaluru,1099.95,1,4.3,Card,2025-10-06
242863,Book 1138,Sci-Fi,Chennai,498.78,1,2.6,UPI,2025-01-20
242864,Book 751,History,Mumbai,231.56,5,4.8,COD,2025-05-20
242865,Book 1399,Biography,Hyderabad,1375.23,2,1.9,Card,2025-05-18
242866,Book 1354,Self-Help,Hyderabad,1322.74,2,2.5,NetBanking,2025-05-13
242867,Book 926,Mystery,Bengaluru,198.44,1,3.5,UPI,2025-02-10
242868,Book 2622,Romance,Mumbai,677.78,2,1.1,UPI,2025-04-07
242869,Book 1331,Self-Help,Mumbai,1379.2,2,4.5,Card,2025-05-10
242870,Book 3767,Self-Help,Pune,581.47,2,2.2,UPI,2025-06-24
242871,Book 3654,Romance,Mumbai,103.52,5,2.5,COD,2025-07-26
242872,Book 618,Fiction,Chennai,555.41,1,1.5,NetBanking,2025-08-17
242873,Book 3550,Romance,Mumbai,410.94,1,2.3,NetBanking,2025-09-18
242874,Book 3667,Biography,Hyderabad,713.2,3,4.7,NetBanking,2025-08-18
242875,Book 2022,Biography,Hyderabad,185.09,1,1.4,COD,2025-06-01
242876,Book 1044,Romance,Delhi,1480.83,1,1.7,Card,2025-06-26
242877,Book 3508,Self-Help,Delhi,347.54,3,2.7,UPI,2025-12-11
242878,Book 949,Self-Help,Chennai,552.13,4,4.0,Card,2025-11-17
242879,Book 639,Biography,Chennai,1238.87,2,2.4,Card,2025-11-06
242880,Book 1343,Fiction,Chennai,244.74,4,3.3,COD,2025-03-28
242881,Book 1629,Fiction,Bengaluru,835.83,5,4.4,Card,2025-04-05
242882,Book 1588,Sci-Fi,Bengaluru,889.83,3,2.1,NetBanking,2025-04-26
242883,Book 2340,Fiction,Hyderabad,941.53,2,4.0,COD,2025-05-07
242884,Book 3233,Mystery,Chennai,208.72,1,3.5,COD,2025-06-25
242885,Book 1597,Mystery,Delhi,227.29,3,1.7,NetBanking,2025-12-01
242886,Book 3184,Sci-Fi,Chennai,636.23,1,4.4,UPI,2025-06-14
242887,Book 1325,Children,Hyderabad,1183.1,2,2.1,COD,2025-06-12
242888,Book 2568,Children,Mumbai,428.13,5,3.5,COD,2025-08-09
242889,Book 3167,Children,Delhi,1201.72,3,4.2,NetBanking,2025-07-24
242890,Book 897,Romance,Chennai,1495.76,2,3.7,Card,2025-03-18
242891,Book 2833,Romance,Bengaluru,968.44,3,1.6,UPI,2025-10-18
242892,Book 2978,Biography,Chennai,791.55,5,1.2,NetBanking,2025-03-29
242893,Book 3859,Biography,Mumbai,802.53,4,3.0,UPI,2025-01-24
242894,Book 3962,Fiction,Mumbai,712.3,4,3.4,NetBanking,2025-08-25
